Currency,Buy,Sell,Day,Month,Year
CAN $,74.1456,74.3232,16,3,2020
CAN $,73.94422546,74.10863228,17,3,2020
CAN $,73.34413097,73.50650541,18,3,2020
CAN $,72.15267785,72.31131172,19,3,2020
CAN $,72.9176,73.0657,20,3,2020
CAN $,74.30221089,74.47581461,23,3,2020
CAN $,73.685175,73.8522263,24,3,2020
CAN $,73.44915168,73.6117265,25,3,2020
CAN $,74.11082622,74.27128202,26,3,2020
CAN $,74.53666398,74.69982668,27,3,2020
CAN $,73.99808941,74.1647159,30,3,2020
CAN $,73.75048736,73.91715662,31,3,2020
CAN $,86.35307083,86.53774896,1,3,2021
CAN $,86.40516698,86.58997794,2,3,2021
CAN $,86.82919107,87.01504355,3,3,2021
CAN $,86.69049015,86.87618108,4,3,2021
CAN $,86.70499779,86.89079622,5,3,2021
CAN $,86.1638,86.3483,8,3,2021
CAN $,86.34049774,86.50494485,9,3,2021
CAN $,86.90902303,87.09532857,10,3,2021
CAN $,86.57932785,86.76482214,11,3,2021
CAN $,87.10250738,87.29623252,12,3,2021
CAN $,87.24818695,87.43532786,15,3,2021
CAN $,87.84757107,88.04324233,16,3,2021
CAN $,87.93558344,88.11726938,17,3,2021
CAN $,87.91941879,88.10796025,18,3,2021
CAN $,87.82016887,88.00836166,19,3,2021
CAN $,87.83281238,87.99990584,22,3,2021
CAN $,87.94072873,88.12921658,23,3,2021
CAN $,87.22778573,87.41453331,24,3,2021
CAN $,87.27603682,87.44904597,25,3,2021
CAN $,87.16943028,87.35614446,26,3,2021
CAN $,87.22690413,87.41381489,29,3,2021
CAN $,87.03958001,87.20531014,30,3,2021
CAN $,86.72460741,86.91758362,31,3,2021
CAN $,89.72954912,89.89441931,1,3,2022
CAN $,89.70344703,89.88951738,2,3,2022
CAN $,89.54860452,89.71305821,3,3,2022
CAN $,89.56851018,89.73296544,4,3,2022
CAN $,89.34787225,89.51185843,7,3,2022
CAN $,89.49088002,89.69732839,8,3,2022
CAN $,88.77963399,88.97007256,9,3,2022
CAN $,88.85405495,89.03764156,10,3,2022
CAN $,88.93000605,89.09980646,11,3,2022
CAN $,89.74614075,89.93177063,14,3,2022
CAN $,89.52259231,89.70761314,15,3,2022
CAN $,89.05511667,89.23893789,16,3,2022
CAN $,89.91252645,90.09602424,17,3,2022
CAN $,90.27615786,90.48418292,18,3,2022
CAN $,90.45211627,90.63908654,21,3,2022
CAN $,90.72789567,90.9154581,22,3,2022
CAN $,90.84899843,91.0584496,23,3,2022
CAN $,90.8658043,91.06065418,24,3,2022
CAN $,91.14325017,91.33139252,25,3,2022
CAN $,91.5465835,91.74290373,28,3,2022
CAN $,91.85348279,92.05046055,29,3,2022
CAN $,91.88465695,92.07425723,30,3,2022
CAN $,92.28706308,92.47749377,31,3,2022
CAN $,93.52538246,93.700296,1,3,2023
CAN $,93.39460874,93.54833136,2,3,2023
CAN $,93.51637632,93.67000635,3,3,2023
CAN $,93.86461938,94.03933683,6,3,2023
CAN $,94.05497688,94.22962188,7,3,2023
CAN $,94.08873585,94.24236278,8,3,2023
CAN $,93.45492506,93.6276293,9,3,2023
CAN $,93.0550833,93.22653606,10,3,2023
CAN $,93.36406627,93.51541933,13,3,2023
CAN $,93.95869919,94.13132397,14,3,2023
CAN $,94.77985309,94.95404546,15,3,2023
CAN $,94.08734105,94.25982776,16,3,2023
CAN $,94.3940308,94.56700832,17,3,2023
CAN $,94.45166754,94.60395807,20,3,2023
CAN $,94.45166754,94.60395807,20,3,2023
CAN $,95.13485406,95.28792886,21,3,2023
CAN $,95.2474984,95.40041385,22,3,2023
CAN $,95.46649963,95.64026968,23,3,2023
CAN $,96.14712997,96.32196599,24,3,2023
CAN $,95.19108158,95.36373836,27,3,2023
CAN $,95.96890235,96.15004512,28,3,2023
CAN $,96.41683429,96.59864532,29,3,2023
CAN $,97.14257272,97.32553407,30,3,2023
CAN $,97.66773982,97.82268647,31,3,2023
CHINESE YUAN,14.97561686,15.01347316,1,3,2017
CHINESE YUAN,14.92241025,14.96341523,2,3,2017
CHINESE YUAN,14.89400929,14.92515561,3,3,2017
CHINESE YUAN,14.86961747,14.90034481,6,3,2017
CHINESE YUAN,14.86558101,14.89997502,7,3,2017
CHINESE YUAN,14.85253544,14.89186568,8,3,2017
CHINESE YUAN,14.81746606,14.85691637,9,3,2017
CHINESE YUAN,14.81762674,14.85707716,10,3,2017
CHINESE YUAN,14.84004053,14.87049933,13,3,2017
CHINESE YUAN,14.82884359,14.86958129,14,3,2017
CHINESE YUAN,14.84924421,14.88956729,15,3,2017
CHINESE YUAN,14.86327999,14.90189459,16,3,2017
CHINESE YUAN,14.91314917,14.95295861,17,3,2017
CHINESE YUAN,14.91963257,14.94946569,20,3,2017
CHINESE YUAN,14.91798451,14.94803057,21,3,2017
CHINESE YUAN,14.96673431,14.99710181,22,3,2017
CHINESE YUAN,14.919771,14.95422464,23,3,2017
CHINESE YUAN,14.93331333,14.96909097,24,3,2017
CHINESE YUAN,14.92419953,14.96126846,27,3,2017
CHINESE YUAN,14.9497,14.9348,28,3,2017
CHINESE YUAN,14.92371883,14.95360629,29,3,2017
CHINESE YUAN,14.93103915,14.96092314,30,3,2017
CHINESE YUAN,14.92905435,14.96806039,31,3,2017
CHINESE YUAN,15.99944888,16.0481625,1,3,2018
CHINESE YUAN,15.91045282,15.9574989,2,3,2018
CHINESE YUAN,15.94898216,15.9896961,5,3,2018
CHINESE YUAN,15.95119039,15.99771115,6,3,2018
CHINESE YUAN,15.97640972,16.03165067,7,3,2018
CHINESE YUAN,16.00324725,16.04680362,8,3,2018
CHINESE YUAN,15.94926104,15.99571178,9,3,2018
CHINESE YUAN,15.93729354,15.98976978,12,3,2018
CHINESE YUAN,15.9906588,16.02429019,13,3,2018
CHINESE YUAN,15.98862884,16.03772258,14,3,2018
CHINESE YUAN,15.98634618,16.03543743,15,3,2018
CHINESE YUAN,16.01358908,16.04905049,16,3,2018
CHINESE YUAN,15.98899073,16.03250412,19,3,2018
CHINESE YUAN,15.9692,16.0162,20,3,2018
CHINESE YUAN,15.97748649,16.01072325,21,3,2018
CHINESE YUAN,15.95276843,15.99594139,22,3,2018
CHINESE YUAN,15.91234159,15.96360062,23,3,2018
CHINESE YUAN,15.95398784,16.01012101,26,3,2018
CHINESE YUAN,16.04257509,16.09412427,27,3,2018
CHINESE YUAN,15.89481341,15.94648906,28,3,2018
CHINESE YUAN,15.98857713,16.03711471,29,3,2018
CHINESE YUAN,14.93887502,14.97308612,1,3,2019
CHINESE YUAN,14.93159826,14.96393812,4,3,2019
CHINESE YUAN,14.90935372,14.9440954,5,3,2019
CHINESE YUAN,14.90920572,14.94216002,6,3,2019
CHINESE YUAN,14.88269297,14.91670226,7,3,2019
CHINESE YUAN,14.83925752,14.87437036,8,3,2019
CHINESE YUAN,14.80732268,14.84457805,11,3,2019
CHINESE YUAN,14.79702523,14.83029489,12,3,2019
CHINESE YUAN,14.91529605,14.95535307,13,3,2019
CHINESE YUAN,14.92755351,14.96093517,14,3,2019
CHINESE YUAN,14.87311095,14.90549551,15,3,2019
CHINESE YUAN,14.92493342,14.95517057,18,3,2019
CHINESE YUAN,14.97852586,15.01077608,19,3,2019
CHINESE YUAN,15.00484027,15.03776199,20,3,2019
CHINESE YUAN,15.0975092,15.1317343,21,3,2019
CHINESE YUAN,15.04247453,15.07573569,22,3,2019
CHINESE YUAN,14.98269112,15.0171736,25,3,2019
CHINESE YUAN,15.0319,15.0644,26,3,2019
CHINESE YUAN,15.01474677,15.05101956,27,3,2019
CHINESE YUAN,14.97329734,15.00591122,28,3,2019
CHINESE YUAN,14.93256977,14.96468424,29,3,2019
CHINESE YUAN,14.46405706,14.49641484,2,3,2020
CHINESE YUAN,14.5245001,14.56153738,3,3,2020
CHINESE YUAN,14.73745596,14.77479067,4,3,2020
CHINESE YUAN,14.83642112,14.87387555,5,3,2020
CHINESE YUAN,14.76969469,14.80258135,6,3,2020
CHINESE YUAN,14.80372489,14.84115719,9,3,2020
CHINESE YUAN,14.82160925,14.86759463,10,3,2020
CHINESE YUAN,14.74603926,14.77818349,11,3,2020
CHINESE YUAN,14.72110802,14.75432307,12,3,2020
CHINESE YUAN,14.57309124,14.60428623,13,3,2020
CHINESE YUAN,14.6857,14.7147,16,3,2020
CHINESE YUAN,14.70755762,14.73855558,17,3,2020
CHINESE YUAN,14.76792011,14.79790023,18,3,2020
CHINESE YUAN,14.78124575,14.83069096,19,3,2020
CHINESE YUAN,14.818,14.8493,20,3,2020
CHINESE YUAN,14.93146958,14.96405491,23,3,2020
CHINESE YUAN,15.01032792,15.04210096,24,3,2020
CHINESE YUAN,15.05574474,15.08853233,25,3,2020
CHINESE YUAN,14.93378265,14.9716276,26,3,2020
CHINESE YUAN,14.8439072,14.87743469,27,3,2020
CHINESE YUAN,14.70244267,14.73572939,30,3,2020
CHINESE YUAN,14.73575863,14.77634385,31,3,2020
CHINESE YUAN,16.97137085,17.00441595,1,3,2021
CHINESE YUAN,16.96697858,16.99948955,2,3,2021
CHINESE YUAN,16.96671616,16.9992266,3,3,2021
CHINESE YUAN,16.94640838,16.97812174,4,3,2021
CHINESE YUAN,16.92258905,16.95400706,5,3,2021
CHINESE YUAN,16.8731,16.9091,8,3,2021
CHINESE YUAN,16.78009091,16.81381636,9,3,2021
CHINESE YUAN,16.82002511,16.85306177,10,3,2021
CHINESE YUAN,16.82260804,16.85487353,11,3,2021
CHINESE YUAN,16.88744004,16.92348859,12,3,2021
CHINESE YUAN,16.83682833,16.87145635,15,3,2021
CHINESE YUAN,16.84498145,16.87754973,16,3,2021
CHINESE YUAN,16.86218999,16.89400179,17,3,2021
CHINESE YUAN,16.86427642,16.90203919,18,3,2021
CHINESE YUAN,16.85312272,16.88590667,19,3,2021
CHINESE YUAN,16.86450459,16.89783196,22,3,2021
CHINESE YUAN,16.86651149,16.90244002,23,3,2021
CHINESE YUAN,16.85350123,16.88628824,24,3,2021
CHINESE YUAN,16.82147492,16.85575701,25,3,2021
CHINESE YUAN,16.75991965,16.79663932,26,3,2021
CHINESE YUAN,16.75804887,16.79323415,29,3,2021
CHINESE YUAN,16.70135099,16.73768835,30,3,2021
CHINESE YUAN,16.6494354,16.6862178,31,3,2021
CHINESE YUAN,18.01783333,18.05094523,1,3,2022
CHINESE YUAN,18.01541623,18.0510932,2,3,2022
CHINESE YUAN,17.9983885,18.05286683,3,3,2022
CHINESE YUAN,18.00865599,18.04229992,4,3,2022
CHINESE YUAN,18.00779153,18.06228264,7,3,2022
CHINESE YUAN,18.02391436,18.06013155,8,3,2022
CHINESE YUAN,18.03920327,18.07371844,9,3,2022
CHINESE YUAN,18.0526998,18.08693838,10,3,2022
CHINESE YUAN,18.02287814,18.07732283,11,3,2022
CHINESE YUAN,17.99509355,18.02976858,14,3,2022
CHINESE YUAN,17.89469315,17.92886199,15,3,2022
CHINESE YUAN,17.97957307,18.01503592,16,3,2022
CHINESE YUAN,17.98250529,18.0163674,17,3,2022
CHINESE YUAN,17.98561351,18.04548995,18,3,2022
CHINESE YUAN,17.95994502,17.9990087,21,3,2022
CHINESE YUAN,17.98856106,18.02286296,22,3,2022
CHINESE YUAN,17.95731243,17.99068398,23,3,2022
CHINESE YUAN,17.96613893,18.00204034,24,3,2022
CHINESE YUAN,17.97613763,18.03014217,25,3,2022
CHINESE YUAN,18.00822108,18.04445266,28,3,2022
CHINESE YUAN,17.99833705,18.05804343,29,3,2022
CHINESE YUAN,18.00729953,18.06134832,30,3,2022
CHINESE YUAN,18.074856,18.12915603,31,3,2022
CHINESE YUAN,18.29990946,18.33322451,1,3,2023
CHINESE YUAN,18.43820562,18.46933972,2,3,2023
CHINESE YUAN,18.4173123,18.45955308,3,3,2023
CHINESE YUAN,18.47300914,18.50489664,6,3,2023
CHINESE YUAN,18.46316615,18.49921702,7,3,2023
CHINESE YUAN,18.49804793,18.53464409,8,3,2023
CHINESE YUAN,18.47464795,18.50606507,9,3,2023
CHINESE YUAN,18.48519977,18.51656383,10,3,2023
CHINESE YUAN,18.60555777,18.64646096,13,3,2023
CHINESE YUAN,18.83634395,18.87921383,14,3,2023
CHINESE YUAN,18.81276119,18.84921229,15,3,2023
CHINESE YUAN,18.79700851,18.83965831,16,3,2023
CHINESE YUAN,18.811763,18.8445768,17,3,2023
CHINESE YUAN,18.85195524,18.89194476,20,3,2023
CHINESE YUAN,18.85195524,18.89194476,20,3,2023
CHINESE YUAN,18.93539257,18.96612932,21,3,2023
CHINESE YUAN,18.94938035,18.9803466,22,3,2023
CHINESE YUAN,19.01121518,19.04524249,23,3,2023
CHINESE YUAN,19.21449719,19.25789812,24,3,2023
CHINESE YUAN,19.10609121,19.13937251,27,3,2023
CHINESE YUAN,19.07954007,19.1094062,28,3,2023
CHINESE YUAN,19.14458717,19.17812672,29,3,2023
CHINESE YUAN,19.16899754,19.20221763,30,3,2023
CHINESE YUAN,19.23099956,19.26709143,31,3,2023
DAN KRONER,14.66291334,14.6935139,1,3,2017
DAN KRONER,14.54548887,14.57586957,2,3,2017
DAN KRONER,14.53713788,14.56748732,3,3,2017
DAN KRONER,14.62615919,14.65677371,6,3,2017
DAN KRONER,14.62077105,14.65137651,7,3,2017
DAN KRONER,14.57217942,14.60268269,8,3,2017
DAN KRONER,14.55106478,14.58153819,9,3,2017
DAN KRONER,14.55535668,14.58583936,10,3,2017
DAN KRONER,14.75354393,14.78381646,13,3,2017
DAN KRONER,14.72115378,14.75091661,14,3,2017
DAN KRONER,14.69038334,14.72109375,15,3,2017
DAN KRONER,14.68114548,14.71076007,16,3,2017
DAN KRONER,14.85846863,14.88948885,17,3,2017
DAN KRONER,14.91034654,14.94340521,20,3,2017
DAN KRONER,14.91021113,14.94326929,21,3,2017
DAN KRONER,14.95869235,14.99209116,22,3,2017
DAN KRONER,14.91024922,14.94315965,23,3,2017
DAN KRONER,14.91490548,14.94607696,24,3,2017
DAN KRONER,14.91813587,14.94932637,27,3,2017
DAN KRONER,15.0287,15.012,28,3,2017
DAN KRONER,14.93650563,14.96772372,29,3,2017
DAN KRONER,14.87299546,14.9040523,30,3,2017
DAN KRONER,14.85277136,14.88378808,31,3,2017
DAN KRONER,16.62308367,16.65772977,1,3,2018
DAN KRONER,16.53467252,16.5690622,2,3,2018
DAN KRONER,16.72863989,16.76354454,5,3,2018
DAN KRONER,16.74293254,16.77786784,6,3,2018
DAN KRONER,16.85494197,16.89013625,7,3,2018
DAN KRONER,16.86077834,16.89691758,8,3,2018
DAN KRONER,16.81924967,16.85347561,9,3,2018
DAN KRONER,16.67225815,16.70801383,12,3,2018
DAN KRONER,16.74675023,16.78040564,13,3,2018
DAN KRONER,16.79996753,16.83597304,14,3,2018
DAN KRONER,16.79756904,16.83357415,15,3,2018
DAN KRONER,16.76025155,16.796161,16,3,2018
DAN KRONER,16.69113685,16.72688974,19,3,2018
DAN KRONER,16.7272,16.7639,20,3,2018
DAN KRONER,16.66794808,16.70273516,21,3,2018
DAN KRONER,16.64880314,16.68315879,22,3,2018
DAN KRONER,16.66528985,16.70063381,23,3,2018
DAN KRONER,16.72211538,16.75851306,26,3,2018
DAN KRONER,16.81989077,16.85691716,27,3,2018
DAN KRONER,16.64693226,16.68273221,28,3,2018
DAN KRONER,16.69078084,16.72668592,29,3,2018
DAN KRONER,15.25793166,15.28995022,1,3,2019
DAN KRONER,15.21992944,15.25270987,4,3,2019
DAN KRONER,15.19266793,15.22469196,5,3,2019
DAN KRONER,15.16873827,15.20139848,6,3,2019
DAN KRONER,15.13746025,15.17005635,7,3,2019
DAN KRONER,15.01824322,15.05066651,8,3,2019
DAN KRONER,14.97346937,15.00580837,11,3,2019
DAN KRONER,15.00430585,15.03673095,12,3,2019
DAN KRONER,15.12468811,15.15720197,13,3,2019
DAN KRONER,15.16284845,15.19543259,14,3,2019
DAN KRONER,15.15351896,15.18610514,15,3,2019
DAN KRONER,15.21803699,15.25072999,18,3,2019
DAN KRONER,15.28590611,15.31863677,19,3,2019
DAN KRONER,15.31690409,15.35127737,20,3,2019
DAN KRONER,15.44128024,15.47662175,21,3,2019
DAN KRONER,15.36244416,15.39531137,22,3,2019
DAN KRONER,15.23684273,15.26944646,25,3,2019
DAN KRONER,15.2801,15.315,26,3,2019
DAN KRONER,15.25064349,15.28319705,27,3,2019
DAN KRONER,15.19110307,15.2217097,28,3,2019
DAN KRONER,15.1221491,15.15447497,29,3,2019
DAN KRONER,14.84869986,14.87874021,2,3,2020
DAN KRONER,15.10463092,15.13536326,3,3,2020
DAN KRONER,15.26947501,15.30184718,4,3,2020
DAN KRONER,15.30245433,15.33451104,5,3,2020
DAN KRONER,15.33841473,15.36927747,6,3,2020
DAN KRONER,15.54591919,15.57859202,9,3,2020
DAN KRONER,15.64137356,15.67347414,10,3,2020
DAN KRONER,15.61498466,15.64735608,11,3,2020
DAN KRONER,15.54859881,15.58134153,12,3,2020
DAN KRONER,15.37591865,15.40917257,13,3,2020
DAN KRONER,15.3058,15.3379,16,3,2020
DAN KRONER,15.39159438,15.42599599,17,3,2020
DAN KRONER,15.26593518,15.29652703,18,3,2020
DAN KRONER,15.19230918,15.22371174,19,3,2020
DAN KRONER,15.0984,15.1321,20,3,2020
DAN KRONER,15.18670106,15.22009469,23,3,2020
DAN KRONER,15.3623779,15.39716455,24,3,2020
DAN KRONER,15.37737703,15.40916092,25,3,2020
DAN KRONER,15.37683104,15.4080505,26,3,2020
DAN KRONER,15.41364517,15.44526737,27,3,2020
DAN KRONER,15.32655306,15.35828657,30,3,2020
DAN KRONER,15.42668749,15.45860729,31,3,2020
DAN KRONER,17.82454443,17.85762076,1,3,2021
DAN KRONER,17.7680596,17.80333711,2,3,2021
DAN KRONER,17.82464578,17.8617865,3,3,2021
DAN KRONER,17.75551125,17.79367912,4,3,2021
DAN KRONER,17.61962248,17.65462869,5,3,2021
DAN KRONER,17.5776,17.61,8,3,2021
DAN KRONER,17.49897346,17.53372159,9,3,2021
DAN KRONER,17.51632106,17.55110642,10,3,2021
DAN KRONER,17.51464075,17.54942251,11,3,2021
DAN KRONER,17.61943282,17.65415557,12,3,2021
DAN KRONER,17.57392575,17.60911729,15,3,2021
DAN KRONER,17.57543329,17.61034367,16,3,2021
DAN KRONER,17.603784,17.63902605,17,3,2021
DAN KRONER,17.56530061,17.59986208,18,3,2021
DAN KRONER,17.58908464,17.6214178,19,3,2021
DAN KRONER,17.55953641,17.59322267,22,3,2021
DAN KRONER,17.60111989,17.63602039,23,3,2021
DAN KRONER,17.53194888,17.56670395,24,3,2021
DAN KRONER,17.45687376,17.49426314,25,3,2021
DAN KRONER,17.419212,17.45374601,26,3,2021
DAN KRONER,17.3677365,17.40575494,29,3,2021
DAN KRONER,17.36297136,17.39740618,30,3,2021
DAN KRONER,17.26472862,17.29901752,31,3,2021
DAN KRONER,17.12118623,17.15387388,1,3,2022
DAN KRONER,17.09465176,17.12573696,2,3,2022
DAN KRONER,16.97285459,17.00370115,3,3,2022
DAN KRONER,16.94528569,16.98011883,4,3,2022
DAN KRONER,16.79779547,16.83127833,7,3,2022
DAN KRONER,16.71356024,16.7453616,8,3,2022
DAN KRONER,16.67451233,16.70743863,9,3,2022
DAN KRONER,16.78347106,16.81414397,10,3,2022
DAN KRONER,16.86143515,16.89349295,11,3,2022
DAN KRONER,16.85358597,16.8843787,14,3,2022
DAN KRONER,16.84063521,16.87487682,15,3,2022
DAN KRONER,16.84215915,16.87265401,16,3,2022
DAN KRONER,16.9171121,16.95157217,17,3,2022
DAN KRONER,17.02149097,17.05381999,18,3,2022
DAN KRONER,16.92686849,16.95899962,21,3,2022
DAN KRONER,16.96948426,17.00042957,22,3,2022
DAN KRONER,16.95675602,16.98992718,23,3,2022
DAN KRONER,16.89937125,16.93138876,24,3,2022
DAN KRONER,16.90821675,16.93872856,25,3,2022
DAN KRONER,16.97505866,17.00718788,28,3,2022
DAN KRONER,16.93207982,16.9641012,29,3,2022
DAN KRONER,17.02132984,17.05351978,30,3,2022
DAN KRONER,17.22269292,17.25423665,31,3,2022
DAN KRONER,18.09622651,18.1273125,1,3,2023
DAN KRONER,18.18981747,18.21867968,2,3,2023
DAN KRONER,18.15391551,18.18758623,3,3,2023
DAN KRONER,18.26003181,18.29125642,6,3,2023
DAN KRONER,18.36410403,18.39464318,7,3,2023
DAN KRONER,18.37982413,18.41006688,8,3,2023
DAN KRONER,18.21278192,18.24268208,9,3,2023
DAN KRONER,18.32580151,18.35582748,10,3,2023
DAN KRONER,18.47486824,18.50533329,13,3,2023
DAN KRONER,18.61407661,18.64554002,14,3,2023
DAN KRONER,18.61988055,18.65024883,15,3,2023
DAN KRONER,18.36204785,18.39297557,16,3,2023
DAN KRONER,18.48303871,18.51415855,17,3,2023
DAN KRONER,18.5554875,18.58670927,20,3,2023
DAN KRONER,18.5554875,18.58670927,20,3,2023
DAN KRONER,18.74028066,18.7717645,21,3,2023
DAN KRONER,18.87675321,18.90841391,22,3,2023
DAN KRONER,18.97318669,19.00355411,23,3,2023
DAN KRONER,19.17012969,19.20104201,24,3,2023
DAN KRONER,18.9338898,18.96820178,27,3,2023
DAN KRONER,19.01494694,19.0458114,28,3,2023
DAN KRONER,19.14319555,19.17394417,29,3,2023
DAN KRONER,19.2402318,19.26965864,30,3,2023
DAN KRONER,19.37413599,19.4054294,31,3,2023
EURO,108.9572222,109.1944444,1,3,2017
EURO,108.1033333,108.3294444,2,3,2017
EURO,108.0466667,108.2866667,3,3,2017
EURO,108.6322222,108.8755556,6,3,2017
EURO,108.6705556,108.9122222,7,3,2017
EURO,108.3011111,108.5372222,8,3,2017
EURO,108.11,108.3483333,9,3,2017
EURO,108.1938889,108.4305556,10,3,2017
EURO,109.5505556,109.7916667,13,3,2017
EURO,109.4094444,109.6472222,14,3,2017
EURO,109.2294444,109.4772222,15,3,2017
EURO,109.1088889,109.3438889,16,3,2017
EURO,110.4377778,110.6788889,17,3,2017
EURO,110.7111111,110.9683333,20,3,2017
EURO,110.8177778,111.0561111,21,3,2017
EURO,111.2533333,111.5,22,3,2017
EURO,111.0366667,111.3355556,23,3,2017
EURO,110.8827778,111.1277778,24,3,2017
EURO,110.9544444,111.1877778,27,3,2017
EURO,111.8222,111.7022,28,3,2017
EURO,111.1388889,111.3761111,29,3,2017
EURO,110.6188889,110.8527778,30,3,2017
EURO,110.4438889,110.6833333,31,3,2017
EURO,123.7294444,123.9933333,1,3,2018
EURO,123.1716667,123.4405556,2,3,2018
EURO,124.6016667,124.8594444,5,3,2018
EURO,124.6377778,124.9038889,6,3,2018
EURO,125.5466667,125.8266667,7,3,2018
EURO,125.6255556,125.905,8,3,2018
EURO,125.3238889,125.5838889,9,3,2018
EURO,124.2205556,124.4977778,12,3,2018
EURO,124.6583333,124.93,13,3,2018
EURO,124.4994444,124.77,14,3,2018
EURO,124.73,125.0016667,15,3,2018
EURO,124.9272222,125.1988889,16,3,2018
EURO,124.3822222,124.66,19,3,2018
EURO,124.5683,124.8294,20,3,2018
EURO,124.0638889,124.3188889,21,3,2018
EURO,123.42,123.6755556,22,3,2018
EURO,124.1522222,124.4294444,23,3,2018
EURO,124.4338889,124.7077778,26,3,2018
EURO,125.1805556,125.455,27,3,2018
EURO,125.0383333,125.3155556,28,3,2018
EURO,124.605,124.8766667,29,3,2018
EURO,113.8361111,114.0905556,1,3,2019
EURO,113.5861111,113.8522222,4,3,2019
EURO,113.3211111,113.5811111,5,3,2019
EURO,113.1555556,113.415,6,3,2019
EURO,112.92,113.1805556,7,3,2019
EURO,112.0955556,112.35,8,3,2019
EURO,111.6572222,111.9127778,11,3,2019
EURO,111.9394444,112.1877778,12,3,2019
EURO,112.8983333,113.15,13,3,2019
EURO,113.125,113.3788889,14,3,2019
EURO,113.105,113.3672222,15,3,2019
EURO,113.5744444,113.8272222,18,3,2019
EURO,114.0883333,114.3538889,19,3,2019
EURO,114.3977778,114.6633333,20,3,2019
EURO,114.5533333,114.8166667,21,3,2019
EURO,114.6505556,114.9172222,22,3,2019
EURO,113.6822222,113.9355556,25,3,2019
EURO,114.1039,114.3672,26,3,2019
EURO,113.8966667,114.155,27,3,2019
EURO,113.4166667,113.6811111,28,3,2019
EURO,112.9127778,113.1738889,29,3,2019
EURO,110.9570588,111.2123529,2,3,2020
EURO,112.8476471,113.1094118,3,3,2020
EURO,113.5688235,113.8182353,4,3,2020
EURO,114.4082353,114.6664706,5,3,2020
EURO,114.6141176,114.8723529,6,3,2020
EURO,116.1888235,116.45,9,3,2020
EURO,116.7905882,117.0505882,10,3,2020
EURO,116.6235294,116.8805882,11,3,2020
EURO,116.1747059,116.4388235,12,3,2020
EURO,114.96,115.2135294,13,3,2020
EURO,114.3629,114.6176,16,3,2020
EURO,115.1382353,115.3911765,17,3,2020
EURO,114.3294118,114.5805882,18,3,2020
EURO,113.4611765,113.7105882,19,3,2020
EURO,113.3176,113.57,20,3,2020
EURO,113.2835294,113.5276471,23,3,2020
EURO,114.4364706,114.6782353,24,3,2020
EURO,114.7211765,114.9735294,25,3,2020
EURO,114.7647059,115.0276471,26,3,2020
EURO,115.2229412,115.5058824,27,3,2020
EURO,114.4317647,114.6841176,30,3,2020
EURO,115.2605882,115.5052941,31,3,2020
EURO,133.0494118,133.3229412,1,3,2021
EURO,132.1094118,132.3688235,2,3,2021
EURO,131.9152941,132.1982353,3,3,2021
EURO,132.2458824,132.5152941,4,3,2021
EURO,131.9023529,132.1694118,5,3,2021
EURO,131.0306,131.3041,8,3,2021
EURO,130.4194118,130.6864706,9,3,2021
EURO,130.4429412,130.7164706,10,3,2021
EURO,130.4458824,130.7141176,11,3,2021
EURO,130.7888235,131.0552941,12,3,2021
EURO,130.7641176,131.0288235,15,3,2021
EURO,130.7070588,130.9747059,16,3,2021
EURO,130.8335294,131.1005882,17,3,2021
EURO,130.5776471,130.8482353,18,3,2021
EURO,130.9547059,131.2276471,19,3,2021
EURO,130.71,130.9823529,22,3,2021
EURO,130.7835294,131.06,23,3,2021
EURO,130.5423529,130.8152941,24,3,2021
EURO,129.9705882,130.2370588,25,3,2021
EURO,129.6141176,129.8870588,26,3,2021
EURO,129.2164706,129.4852941,29,3,2021
EURO,129.1635294,129.4223529,30,3,2021
EURO,128.4717647,128.7352941,31,3,2021
EURO,127.6005882,127.8576471,1,3,2022
EURO,127.5970588,127.8535294,2,3,2022
EURO,126.9652941,127.2217647,3,3,2022
EURO,126.6,126.8523529,4,3,2022
EURO,125.5047059,125.7641176,7,3,2022
EURO,124.4635294,124.7164706,8,3,2022
EURO,124.6188235,124.8735294,9,3,2022
EURO,124.8664706,125.1117647,10,3,2022
EURO,125.9747059,126.23,11,3,2022
EURO,126.0747059,126.3276471,14,3,2022
EURO,125.6794118,125.9305882,15,3,2022
EURO,125.7164706,125.9688235,16,3,2022
EURO,125.8270588,126.0782353,17,3,2022
EURO,126.2676471,126.5264706,18,3,2022
EURO,126.1264706,126.3858824,21,3,2022
EURO,126.2523529,126.5052941,22,3,2022
EURO,125.8794118,126.1423529,23,3,2022
EURO,125.8447059,126.0941176,24,3,2022
EURO,125.8158824,126.0664706,25,3,2022
EURO,126.2023529,126.4594118,28,3,2022
EURO,126.010625,126.269375,29,3,2022
EURO,126.4117647,126.6688235,30,3,2022
EURO,127.6717647,127.9317647,31,3,2022
EURO,134.7076471,134.9594118,1,3,2023
EURO,135.7517647,136.0023529,2,3,2023
EURO,135.2605882,135.5105882,3,3,2023
EURO,135.5464706,135.8011765,6,3,2023
EURO,136.3329412,136.5823529,7,3,2023
EURO,136.8088235,137.0664706,8,3,2023
EURO,135.4776471,135.7294118,9,3,2023
EURO,135.95,136.2229412,10,3,2023
EURO,137.0135294,137.2641176,13,3,2023
EURO,138.45,138.7047059,14,3,2023
EURO,138.7447059,138.9805882,15,3,2023
